,subjnum,LT0,LT1,SL0,SL1,lambda0,beta_LA
26,555,-0.02985464207870523,0.29027151114732486,-0.4230526983268526,-0.06769851954547228,0.07104430074335569,-1.7913357037583415
27,556,0.41935207948679,0.1509509185190459,-0.5638251491500981,-0.17663188581981928,0.01788559672093087,-0.9612924890644872
28,557,0.0715056775505824,-0.2903008951987216,-0.33639960096122135,-0.10928791463955949,0.04914277656149456,-1.0977350993130819
29,558,0.0633986269974723,0.02628065789595577,-0.28653880687482025,-0.22353113317223106,0.08596856456028351,-1.7801191865756936
30,562,0.07548636591181956,-0.09926903927006857,-0.15144957332171366,-0.10216766205714575,0.04319463477335948,-0.6313519126705889
31,563,-0.16183073871748724,0.5086279181106732,-0.2754667815062353,0.1293018887213902,0.05368695759642305,-0.7599242674307011
32,565,0.03603788979507755,0.3454834318824711,0.22172635318795259,0.16606339811306675,0.028804770258417878,-1.1800001713531525
33,567,0.18247951445873864,-0.14103224650599824,-0.6013658646959457,-0.454780043469333,0.06866411166854605,-1.6077285882402932
34,568,-0.6486872796882088,-0.2403798280667951,-0.19711304242482963,-0.39743019431214077,0.10714864620945855,-1.8170497080565635
35,574,0.39216938981454,-0.020255186068732917,-0.7353221749622931,-0.43751169316846295,0.0968057505232796,-1.3669273342690396
36,575,-0.12575402833001809,0.13573026424984952,-0.2535449369025804,0.23765858070213475,0.11397344419646982,-1.1353348903290903
37,581,0.08295415328054473,0.029023625298757422,-0.2056780749444848,-0.2276188212362924,0.07000151798125792,-1.797303841081523
38,584,0.31190851622625826,0.11573716755013107,-0.4829437666016433,-0.05274652159287678,0.04540887373032647,-1.88410726481251
39,586,-0.014073050005174465,-0.12820659558056535,-0.5620355675833526,-0.3626251008153177,0.04501047636456862,-1.5841675227368346
40,588,0.07127634146474221,0.1723265925771095,-0.427777334224106,0.05480981264658631,0.09508020207098694,-0.8713377308285783
41,589,0.05202166638719295,-0.04901394597419554,-0.5136908126516478,-0.026112595543764314,0.05660723005386261,-1.5445197793690815
42,592,0.25621558119282006,-0.12388307635361909,-0.9414215130855119,-0.4941934143565496,0.09554412572018128,-1.6196200658798254
43,593,0.28308788518949024,-0.07797528450763035,-0.2463229728945644,-0.09396203422735938,0.10717639189127766,-0.956365607535892
44,594,0.3104680579976874,0.02405719745022722,-0.5161087623903218,-0.0704652480164937,0.09916932173183801,-1.190860949640339
45,597,0.7589488812609675,0.057481191106631274,-0.6264275140108229,-0.10946612479662668,0.04791156665603175,-1.500338158776899
46,599,0.09204779733574804,0.20288579889644376,-0.6320810586403567,-0.06092840339903646,0.10819032376782087,-2.228210472133009
47,601,0.4549527238779025,-0.16062232691671444,-0.5916092875123471,-0.06910397309918345,0.09398163689646162,-0.8238547860779601
48,603,-0.34229338996070846,0.17230147975949872,-0.4269632400246334,-0.07320339775665269,0.027200495244517137,-1.4326521747934566
49,606,0.5172154906185684,-0.4282993922037589,-0.7994057998310082,-0.01865763672195093,0.0790564711402357,-1.2559144898735486
50,607,0.07264970394651907,-0.05307814921513672,-0.555059456223534,-0.18244487970995987,0.0881599962317066,-1.585693028505219
51,613,0.08505526074853026,-0.04383513254533501,-0.5787145482257019,-0.07175231655747039,0.08586028981274244,-1.3546240585771336
52,616,0.18956874044759808,-0.1150157737027668,-0.4080054580517749,-0.40799001607018986,0.03147519665086149,-1.1092162139389732
53,618,0.6529601458710421,-0.194065062350649,-0.42662922147972593,-0.6662807257599197,0.05096319886058838,-1.0447113263767416
54,624,0.4449989032935867,0.07832573688776759,-0.34849764050354604,0.4014025233697345,0.09819367533339302,-0.7372551921151913
55,625,0.28785917802005334,0.07507676892378289,-0.24056876876861172,-0.015529298421409318,0.04543920007883355,-1.5535940155320858
56,628,0.5042645413576892,-0.30017704246975085,-0.8057661679969021,-0.3916184784335607,0.05951772828005194,-1.4022055038119219
57,629,0.053276557726469595,0.4097184452509207,-0.27806532326155714,0.035069718888319966,0.06425954924750718,-1.6044294460482236
58,631,-0.0764518730032947,-0.0002192122770957575,-0.4546667913583672,-0.21189376680737199,0.04383211033413156,-0.9938124643287923
59,634,-0.21175836815485138,0.16787440284806793,-0.4762312918058381,0.018763088465569226,0.0826823840044481,-1.2911383884449197
60,636,-0.004462457000216683,-0.18459907358275557,-0.7110985334728921,-0.27486302921203876,0.05256304751269665,-0.5954093439421104
61,637,0.1361063285322205,-0.005181421674195783,-0.580280045256917,-0.10908479332746802,0.019842444783258747,-1.250572975252413
62,638,-0.9719107151976258,0.19418062651611356,-0.03358281891932047,0.012625201775348139,0.07155681493881696,-1.2826086060651312
63,640,-0.2893801463856278,0.20193475312041384,-0.15403414858589978,0.18177145066283387,0.08264222926426346,-1.4740721704700817
64,643,-0.09510589772840504,0.2152366790408355,-0.76961266100581,-0.11292921338046466,0.09063297252242233,-2.0668483072178176
65,645,0.11689242611316852,0.25454209210673207,-0.3625148210351282,-0.1290168597424639,0.04870477393378926,-1.2825572297061643
66,646,0.01594279646860374,0.052655580719495436,7.759166610990661e-06,0.01513650864419367,0.04470528221294738,-0.7542816215643664
67,650,-0.12543357877320516,-0.17720704107018254,0.03938417668027275,-0.03377950039579649,0.02371094267129685,-1.2959388251151451
68,655,-0.5239734904921757,-0.1631208256774882,-0.3387927834651448,-0.4358462150186654,0.042185456474888694,-1.0623818975814663
69,656,0.4661388555391892,0.15299283008896924,-0.380820625445584,0.24718589428857393,0.0665021326639624,-1.6631581522667092
70,661,-0.3705783818382785,-0.157903105392299,-0.10372903273507647,-0.3342751697948141,0.08916808836629289,-1.4148699975621222
71,664,0.28914720656368087,-0.13034992443451043,-0.6177001772414538,-0.044592555676145174,0.09173412521405813,-1.2781670537624423
72,100,-0.17294117475140008,0.1654755493647373,-0.6452194090119419,-0.2969266401168797,0.03934700046400397,-0.9148189937827605
73,103,-0.3761730842720656,0.26833676237172555,-0.41509949844569416,0.10278317305637688,0.049184934267551425,-1.1027926445192366
74,104,-0.4177538791603621,0.039333846242255104,-0.09703901609345357,-0.38593020398272593,0.014612954442083576,-1.2842123610676324
75,11,0.583401767039765,-0.40039716678974724,0.260367704516453,-0.2614989905884835,0.07484147039433776,-1.570430216362453
76,12,-0.44576802478473593,-0.0968404510855247,-0.3160964103178776,0.18991485166648758,0.06478396378183254,-0.7978435459411797
77,13,-0.7904578398784567,0.6292206450396884,0.3002975520279488,0.11698980160884928,0.09195406299538919,-1.7339068312135264
78,15,0.13570600018725953,0.09084007005849225,0.3454294903568407,-0.1378172544857993,0.031075840247464098,-1.5599943303142496
79,16,0.18055308202347164,0.02745274303984581,0.3373529161775384,-0.24843011685379168,0.09401019911695896,-0.8316222030558144
80,17,0.13110792480366035,-0.11264863294150831,-0.8807869919345082,-0.2488355931569668,0.06290734848570828,-1.841577296654096
81,18,-0.22236781561502011,-0.17009803652237676,0.225606255268522,-0.24684193320911818,0.02782704315012831,-1.3216887628632095
82,19,-0.8392380522536971,0.2992450701595438,0.8703702484003331,0.2982736214259465,0.10591337194102557,-1.9526068790072695
83,20,0.2146434220861021,0.12492893249546959,-0.030300816087423476,-0.11255449227070063,0.040606202608936284,-1.4165981049819298
84,22,-0.7958385662674337,0.014686964932639948,0.4165560321501085,0.0060154613158935714,0.031160788860557218,-1.1854395588144522
85,23,-0.43186992310803596,0.09092682525137369,-0.23186385109291924,0.02896810832995573,0.028463664247989396,-1.0185287088631791
86,24,0.0715892855220216,0.05690136123594128,0.74237778516385,-0.06187978016813424,0.07671290533377613,-1.8360075623142151
87,25,-0.4809219016390196,0.1418944326086367,0.5038646122679283,0.23084998864394798,0.04816374935152827,-1.1370033499467853
88,26,0.3705427736272324,-0.02660296863073502,0.5563798130963836,-0.14802110666321733,0.0349147051325466,-1.526988716305338
89,28,-0.1789736706650355,0.42422489013091336,0.9350746839560984,0.005210512476959379,0.06321860982613321,-1.3859518678642222
90,29,-0.815941860401117,0.14550200783914893,0.5327579546497438,-0.16339242623933656,0.030632007423032855,-1.3349712876304503
91,30,0.03850137497421725,0.17579226733128533,0.4796437127386869,-0.1396964972043106,0.05351824985407543,-0.7204239544621144
92,31,-0.238603070144554,0.19524504595376652,0.6838718728570177,-0.0836596836507328,0.06984013176877582,-1.7223692958585244
93,32,-0.1314168756147773,0.1746557666168324,0.5604507504909504,-0.03225417540871346,0.07942434180050287,-1.212624232650716
94,33,-0.15413875191321327,0.21927599199209674,0.30050428810749574,-0.0008178686120112207,0.05837477131610804,-1.8567453189446401
95,34,-0.14281784875643322,0.2196407811669493,0.45842278992095775,-0.17942264514273948,0.04135511444737226,-1.6294186814363512
96,35,-1.3089902202482315,0.09901701421133487,0.5263381987661622,-0.040267318970127544,0.010599380900037404,-0.637566955509183
97,36,-1.328488939888992,0.06078697721775652,0.7889547607214602,0.09101043803632883,0.039059264797084804,-1.2635716927039335
98,37,-0.927186977264121,0.04991006884361622,-0.3682196110730891,0.021564506499677068,0.053309731070218525,-1.7300922380109198
99,38,-1.195842589708794,0.3672574752637775,0.510985170767713,-0.10567045369469691,0.07596094205350348,-1.7120004854888438
100,39,-1.4155217122747328,0.0502837884340731,0.7830934834398344,0.04883020644080619,0.08364406297228821,-1.1055564933859414
101,40,-0.17102754254189567,0.02158892355308556,0.6105798622710206,-0.1789208885078425,0.06511935965937607,-0.8851035206617172
102,41,-0.8840828754817383,0.3059626473215652,0.6808298633423191,0.23120048913370292,0.0613529440079547,-1.0300485515477478
103,42,-0.14400760348154884,0.04027490964246388,0.682549572426058,-0.1932148098053635,0.03185581942322355,-1.4804836636666052
104,43,-0.09931690513416139,0.08176028587675518,0.7133728773702412,0.06372794122532645,0.043627288514773516,-1.673303808694632
105,44,0.22121333715569336,-0.16010393950512503,0.5425106507834356,-0.23905316850225886,0.05012031241008094,-1.5495278921933244
106,45,0.4739699273063326,-0.08370828184380721,0.5210779273870142,-0.21076550425185994,0.09256987918792843,-1.333348905772561
107,46,0.14775352243546158,0.08540987412527357,0.41893855369619326,-0.02955108323667368,0.0930036553988356,-1.2622987115907676
108,48,-0.4572947611112254,0.18338387338630974,-0.10747583586738296,-0.15938794723647104,0.012779930593385986,-0.929140149115008
109,49,-0.8959115983309505,0.3095208716235483,0.5321585748458895,-0.3108578082053287,0.043550733224871144,-1.1281125651320147
110,50,0.1627494605179024,-0.03338148944605385,0.48724776298552586,-0.27093406714150126,0.043039721156923935,-1.2117702414633778
111,51,-0.45128406726451764,0.2404987017226254,0.6568786673686584,0.029154245039007133,0.03744049297455758,-0.6998141693448312
112,52,0.9194871417355518,-0.27873139759632465,0.33754402267499906,0.18434300555211988,0.06088247948639233,-0.9370663296760571
113,53,-0.14782122338685416,0.1815880090024592,0.5486898115582975,-0.010605726652937401,0.05145099034137891,-1.1998271877903846
114,54,0.3408721422980924,-0.1533715551566759,0.5203951652661958,-0.49228919918948055,0.08815857759690729,-0.8915291378504369
115,55,0.4715819222387799,-0.28425237685464455,0.5480803340168108,-0.37177352521392326,0.022977491597460212,-0.865028184916426
116,56,-0.4731967834729417,-0.3200203870463799,0.5067490746164969,-0.5521426102114725,0.05083751704633581,-0.9666004271434014
117,61,-0.16160554108238376,0.13590361345593438,0.25275846588135775,-0.29760116854089835,0.03552115076042835,-1.4855122874291435
118,66,0.15706690669832418,-0.14134117078393765,0.3353174091511146,-0.30996200862928924,0.016669472231740725,-1.0916619525908486
119,68,-1.0123104112556605,0.2701044798445522,0.6067315907640694,0.08720762687310277,0.04345578891318902,-0.6333222546806057
120,69,-0.36057004925963865,0.15763268073080675,0.4810816341682093,-0.40629245252889423,0.09419283500375727,-0.7845558937186871
121,71,0.17877001348546012,0.1421022268322406,0.48345630645178883,-0.1910929188253575,0.043832578581049296,-1.1014753304977176
122,72,0.2568571693510213,0.086491755076484,0.7816022719012725,-0.266775110765358,0.09144777775801038,-0.6264624656741336
123,73,-0.42012343223146437,0.12223390420270872,0.5033290141616582,-0.4097290926522972,0.07737408157452239,-1.4812887273952269
124,74,0.06134419836685939,-0.06511680239353651,0.7285180073852742,-0.055692894050398914,0.0366656142245987,-1.1420161492598098
125,75,0.10979184641899507,0.1284699904982287,0.6317936913719053,0.11207177577443861,0.03143267623432255,-1.5447066884621576
126,76,0.19163010926665908,0.14875164880487235,0.7095676433699065,-0.39127801079036084,0.06364103860073837,-0.80971719032149
127,77,-0.12841647440812384,0.3373539792412683,0.6901593228910047,-0.262931939900804,0.0984903706397657,-1.8071627531008247
128,79,-0.005726077261333574,-2.5328621614735297e-07,0.7786466524539644,-0.10352191207155406,0.014189509086568748,-0.48630851211070136
129,80,-0.2407723253185931,0.23058194397825582,0.8103339658591092,0.04761320673493905,0.06491241728441219,-0.9436436018534051
130,82,0.16577294153233782,0.2419866101955832,0.8179861895944353,0.3290200836405346,0.11469667263653541,-1.2470723346110284
131,84,0.0883945258843542,0.2002830880098068,0.6272323484363185,0.0857725952035031,0.09739139580690621,-1.52079330025436
132,85,-0.6471384911651638,0.12551256944790895,0.472506718965651,0.00882428281413824,0.07675085020900552,-1.770187265830523
133,86,-0.3999221440000045,0.21829597708396636,0.8981962059615995,0.01314622473064743,0.09946184047142878,-1.29040490351513
134,87,-0.38399334586018397,0.15932991289264462,0.6710336352861983,-0.29753469512600766,0.08727278386114473,-1.078629413191704
135,88,0.6064071113811276,-0.018641132055741676,0.5227284763055315,-0.4351858156800434,0.023330180342098893,-1.1426460231166256
136,89,0.12881236225994075,-0.06969338330831908,0.3908045349707436,-0.09540719403402903,0.08879819641382043,-1.2257527907136834
137,90,0.25418302804699,-0.3838215899416903,0.4594518455767909,-0.3697520680187121,0.05071756220565744,-1.0960246980636297
138,91,-0.09493961006215257,0.07085725916039992,0.5447533814397808,-0.22868363060510588,0.07912884562108691,-0.9914222068035937
139,92,-0.36534777403801355,0.22252089014512258,0.4249324447498687,-0.330191547446621,0.04734997250611869,-1.4095851095906025
140,93,-0.22144899758081266,0.24375842373504236,0.8000820585715622,0.156465899068994,0.09268570700429173,-0.9391670877417937
141,95,0.45468066141987085,-0.005463558028289054,0.5615733858621553,-0.25130460223671747,0.04246683843471816,-1.2532182904979274
142,96,-0.2811075464524638,0.11766957574184597,0.742514708539392,-0.1724002060485891,0.10907620675855503,-1.5596035715906065
143,97,0.42402914910841727,-0.18542017650715314,0.29047667498352014,-0.6052596102298704,0.09049789145912138,-1.4359610615768919
144,98,0.004175795445406423,-0.044290835099192474,1.0667042047951658,0.02640482438440727,0.13272001021329255,-1.5558156626288555
